<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.31	10:35:00	4019.11	4020.91	4018.79	4019.14	84	0	12
2025.10.31	10:36:00	4019.14	4020.16	4019.03	4020.07	73	0	16
2025.10.31	10:37:00	4020.04	4021.98	4019.04	4021.65	77	0	16
2025.10.31	10:38:00	4021.67	4022.13	4020.48	4020.94	84	0	16
2025.10.31	10:39:00	4021.15	4022.15	4020.04	4022.15	78	0	16
2025.10.31	10:40:00	4022.12	4024.20	4022.12	4023.56	82	0	16
2025.10.31	10:41:00	4023.73	4024.95	4023.17	4024.90	84	0	17
2025.10.31	10:42:00	4024.87	4025.96	4023.76	4023.76	88	0	17
2025.10.31	10:43:00	4023.60	4024.13	4021.77	4022.00	82	0	17
2025.10.31	10:44:00	4022.01	4022.01	4019.44	4019.93	81	0	17
2025.10.31	10:45:00	4019.96	4020.52	4018.27	4019.74	87	0	17
2025.10.31	10:46:00	4019.72	4020.03	4018.73	4019.98	79	0	6
2025.10.31	10:47:00	4019.96	4020.03	4017.79	4020.03	86	0	16
2025.10.31	10:48:00	4020.03	4021.05	4019.58	4021.00	80	0	16
2025.10.31	10:49:00	4021.03	4021.03	4019.47	4020.16	66	0	16
2025.10.31	10:50:00	4020.16	4020.16	4018.59	4018.70	82	0	16
2025.10.31	10:51:00	4018.66	4018.66	4015.97	4016.49	82	0	16
2025.10.31	10:52:00	4016.50	4016.50	4014.48	4014.88	82	0	16
2025.10.31	10:53:00	4014.79	4015.06	4013.90	4013.98	81	0	7
2025.10.31	10:54:00	4013.74	4013.83	4006.52	4007.60	98	0	16
2025.10.31	10:55:00	4007.53	4009.10	4007.20	4007.35	93	0	15
2025.10.31	10:56:00	4007.60	4010.39	4007.42	4010.14	91	0	16
2025.10.31	10:57:00	4010.49	4010.99	4009.46	4009.51	82	0	16
2025.10.31	10:58:00	4009.64	4010.07	4008.13	4009.89	85	0	16
2025.10.31	10:59:00	4009.91	4011.26	4008.93	4010.40	81	0	16
2025.10.31	11:00:00	4010.37	4013.04	4008.36	4012.59	88	0	17
2025.10.31	11:01:00	4012.33	4012.61	4009.75	4011.37	85	0	17
2025.10.31	11:02:00	4011.64	4012.47	4010.77	4011.41	84	0	9
2025.10.31	11:03:00	4011.43	4013.03	4011.21	4012.80	91	0	17
2025.10.31	11:04:00	4012.81	4013.89	4012.29	4012.32	81	0	17
2025.10.31	11:05:00	4012.34	4013.06	4011.13	4012.03	87	0	5
2025.10.31	11:06:00	4012.02	4012.80	4010.74	4011.09	77	0	17
2025.10.31	11:07:00	4011.12	4011.50	4009.36	4009.36	79	0	7
2025.10.31	11:08:00	4009.38	4011.42	4008.52	4011.23	77	0	17
2025.10.31	11:09:00	4011.39	4012.10	4009.42	4010.16	77	0	17
2025.10.31	11:10:00	4010.13	4010.13	4009.16	4009.75	59	0	5
2025.10.31	11:11:00	4009.59	4010.04	4009.22	4009.94	64	0	16
2025.10.31	11:12:00	4009.93	4010.16	4007.02	4007.04	80	0	16
2025.10.31	11:13:00	4007.14	4008.85	4006.95	4007.17	77	0	16
2025.10.31	11:14:00	4007.38	4007.65	4006.55	4006.67	75	0	16
2025.10.31	11:15:00	4006.35	4006.35	4003.69	4005.68	84	0	16
2025.10.31	11:16:00	4005.70	4008.20	4004.78	4004.78	87	0	16
2025.10.31	11:17:00	4004.49	4004.90	4003.70	4004.67	79	0	17
2025.10.31	11:18:00	4004.61	4005.47	4004.29	4004.79	63	0	17
2025.10.31	11:19:00	4004.92	4005.78	4003.70	4003.70	77	0	16
2025.10.31	11:20:00	4003.71	4004.07	4001.92	4002.05	94	0	16
2025.10.31	11:21:00	4002.17	4002.93	3998.93	3999.40	94	0	17
2025.10.31	11:22:00	3999.40	4002.67	3999.40	4001.81	90	0	16
2025.10.31	11:23:00	4002.17	4004.20	4001.31	4004.14	85	0	16
2025.10.31	11:24:00	4004.04	4004.26	4002.53	4002.85	80	0	15
2025.10.31	11:25:00	4003.06	4003.98	4002.85	4003.60	72	0	16
2025.10.31	11:26:00	4003.69	4005.08	4003.45	4004.29	78	0	16
2025.10.31	11:27:00	4004.20	4004.57	4003.44	4003.58	79	0	16
2025.10.31	11:28:00	4003.63	4003.74	4001.92	4002.66	74	0	16
2025.10.31	11:29:00	4002.67	4004.27	4002.44	4002.44	77	0	16
2025.10.31	11:30:00	4002.69	4003.26	4000.28	4001.52	81	0	16
2025.10.31	11:31:00	4001.36	4003.76	4001.36	4003.76	78	0	17
2025.10.31	11:32:00	4003.82	4003.92	4002.60	4003.05	72	0	17
2025.10.31	11:33:00	4003.15	4004.82	4003.11	4004.74	71	0	17
2025.10.31	11:34:00	4004.69	4006.62	4004.68	4006.47	75	0	5
2025.10.31	11:35:00	4006.95	4007.02	4004.53	4004.75	89	0	17
2025.10.31	11:36:00	4004.74	4005.44	4003.71	4005.22	74	0	16
2025.10.31	11:37:00	4004.88	4006.01	4004.11	4005.93	81	0	16
2025.10.31	11:38:00	4005.94	4006.71	4004.69	4005.04	79	0	17
2025.10.31	11:39:00	4005.00	4005.05	4002.35	4003.08	74	0	17
2025.10.31	11:40:00	4003.01	4003.83	4002.47	4003.75	74	0	17
2025.10.31	11:41:00	4003.74	4004.23	4002.72	4003.52	59	0	17
2025.10.31	11:42:00	4003.40	4003.46	4002.72	4003.30	62	0	5
2025.10.31	11:43:00	4003.21	4004.19	4002.56	4003.95	73	0	17
2025.10.31	11:44:00	4003.92	4004.72	4003.17	4004.04	82	0	7
2025.10.31	11:45:00	4004.24	4005.80	4003.50	4005.10	79	0	17
2025.10.31	11:46:00	4005.06	4005.06	4003.83	4004.12	71	0	17
2025.10.31	11:47:00	4004.08	4004.08	4001.92	4002.34	73	0	15
2025.10.31	11:48:00	4002.26	4003.45	4001.47	4001.47	74	0	17
2025.10.31	11:49:00	4001.59	4002.01	4000.47	4001.18	85	0	17
2025.10.31	11:50:00	4001.31	4002.65	4001.15	4001.90	74	0	17
2025.10.31	11:51:00	4001.91	4002.22	4000.44	4000.44	74	0	17
2025.10.31	11:52:00	4000.41	4003.08	4000.41	4001.68	75	0	17
2025.10.31	11:53:00	4001.74	4001.74	4000.71	4001.39	73	0	17
2025.10.31	11:54:00	4001.46	4003.51	4001.46	4003.32	73	0	17
2025.10.31	11:55:00	4003.31	4005.57	4003.30	4005.57	59	0	5
2025.10.31	11:56:00	4005.57	4008.96	4005.57	4008.04	86	0	5
2025.10.31	11:57:00	4008.03	4009.49	4007.62	4008.87	81	0	17
2025.10.31	11:58:00	4008.86	4009.56	4008.40	4008.60	74	0	16
2025.10.31	11:59:00	4008.46	4009.68	4007.90	4008.50	73	0	16
2025.10.31	12:00:00	4008.70	4009.85	4008.38	4009.57	79	0	16
2025.10.31	12:01:00	4009.82	4010.70	4009.17	4009.19	75	0	16
2025.10.31	12:02:00	4009.23	4011.99	4008.69	4010.25	78	0	16
2025.10.31	12:03:00	4010.37	4012.74	4010.34	4012.74	80	0	17
2025.10.31	12:04:00	4012.74	4013.04	4011.43	4012.11	87	0	17
2025.10.31	12:05:00	4012.08	4012.75	4011.40	4012.40	80	0	17
2025.10.31	12:06:00	4012.48	4013.54	4012.48	4013.54	72	0	17
2025.10.31	12:07:00	4013.52	4015.34	4013.52	4014.46	91	0	17
2025.10.31	12:08:00	4014.13	4016.12	4014.11	4015.21	84	0	16
2025.10.31	12:09:00	4015.03	4015.95	4014.68	4015.71	73	0	16
2025.10.31	12:10:00	4015.79	4016.21	4014.86	4015.60	80	0	16
2025.10.31	12:11:00	4015.63	4015.79	4015.02	4015.48	72	0	16
2025.10.31	12:12:00	4015.48	4016.01	4014.99	4015.53	71	0	17
2025.10.31	12:13:00	4015.54	4016.72	4015.21	4015.73	76	0	5
2025.10.31	12:14:00	4015.69	4016.20	4015.24	4015.95	71	0	17
2025.10.31	12:15:00	4015.96	4016.30	4015.10	4015.38	79	0	17
2025.10.31	12:16:00	4015.39	4015.42	4012.65	4012.84	86	0	17
2025.10.31	12:17:00	4012.78	4013.14	4011.39	4011.39	85	0	16
2025.10.31	12:18:00	4011.56	4014.71	4011.36	4014.09	74	0	16
2025.10.31	12:19:00	4014.07	4014.81	4012.99	4013.78	78	0	16
2025.10.31	12:20:00	4013.83	4015.85	4013.83	4014.22	78	0	16
2025.10.31	12:21:00	4014.24	4014.91	4014.11	4014.19	65	0	16
2025.10.31	12:22:00	4013.76	4014.36	4012.85	4013.09	75	0	6
2025.10.31	12:23:00	4012.99	4013.72	4012.49	4012.89	82	0	5
2025.10.31	12:24:00	4012.87	4012.88	4011.53	4011.77	75	0	5
2025.10.31	12:25:00	4011.76	4011.84	4010.48	4010.79	85	0	6
2025.10.31	12:26:00	4010.81	4013.41	4010.55	4013.40	81	0	6
2025.10.31	12:27:00	4013.59	4015.43	4013.59	4015.35	69	0	5
2025.10.31	12:28:00	4015.47	4016.18	4013.45	4013.45	83	0	5
2025.10.31	12:29:00	4013.37	4014.73	4013.25	4013.33	82	0	5
2025.10.31	12:30:00	4012.82	4014.12	4011.90	4013.72	90	0	5
2025.10.31	12:31:00	4013.27	4013.48	4012.17	4012.29	68	0	5
2025.10.31	12:32:00	4012.07	4013.14	4012.02	4012.87	73	0	5
2025.10.31	12:33:00	4012.83	4012.83	4010.88	4011.67	64	0	5
2025.10.31	12:34:00	4011.71	4011.77	4010.55	4011.04	62	0	5
2025.10.31	12:35:00	4011.10	4011.28	4009.49	4009.93	66	0	16
2025.10.31	12:36:00	4009.92	4010.23	4008.47	4008.77	70	0	17
2025.10.31	12:37:00	4008.81	4010.73	4008.57	4009.27	75	0	16
2025.10.31	12:38:00	4009.36	4010.73	4009.29	4010.34	73	0	16
2025.10.31	12:39:00	4010.42	4011.46	4010.40	4010.98	63	0	16
2025.10.31	12:40:00	4010.88	4011.23	4009.56	4010.37	55	0	16
2025.10.31	12:41:00	4010.48	4010.48	4008.98	4010.16	65	0	16
2025.10.31	12:42:00	4010.13	4010.63	4009.71	4010.14	46	0	17
2025.10.31	12:43:00	4010.10	4010.29	4008.76	4009.33	49	0	17
2025.10.31	12:44:00	4009.31	4010.26	4009.31	4010.26	44	0	16
2025.10.31	12:45:00	4010.13	4010.60	4009.38	4009.38	54	0	16
2025.10.31	12:46:00	4009.51	4009.60	4007.63	4007.74	61	0	16
2025.10.31	12:47:00	4007.56	4007.83	4004.81	4005.43	86	0	16
2025.10.31	12:48:00	4005.51	4006.63	4005.45	4006.14	77	0	16
2025.10.31	12:49:00	4006.14	4007.27	4005.91	4006.78	71	0	17
2025.10.31	12:50:00	4006.83	4007.46	4006.17	4006.85	69	0	17
2025.10.31	12:51:00	4006.85	4007.18	4005.22	4006.85	79	0	17
2025.10.31	12:52:00	4006.82	4007.05	4006.16	4006.83	62	0	17
2025.10.31	12:53:00	4006.95	4007.37	4006.26	4006.59	73	0	17
2025.10.31	12:54:00	4006.60	4006.64	4005.51	4005.96	66	0	17
2025.10.31	12:55:00	4005.61	4006.14	4005.21	4005.44	77	0	17
2025.10.31	12:56:00	4005.86	4005.86	4003.64	4004.35	77	0	17
2025.10.31	12:57:00	4004.36	4006.24	4004.11	4006.23	75	0	17
2025.10.31	12:58:00	4006.34	4008.38	4006.12	4008.38	78	0	17
2025.10.31	12:59:00	4008.15	4008.36	4007.12	4007.48	79	0	17
2025.10.31	13:00:00	4007.46	4008.13	4006.93	4007.41	78	0	15
2025.10.31	13:01:00	4007.42	4008.83	4006.59	4008.81	74	0	17
2025.10.31	13:02:00	4008.63	4008.76	4006.70	4007.66	74	0	17
2025.10.31	13:03:00	4007.65	4008.99	4007.28	4008.40	69	0	17
2025.10.31	13:04:00	4008.44	4008.79	4007.71	4008.60	71	0	17
2025.10.31	13:05:00	4008.61	4009.56	4008.41	4008.97	73	0	17
2025.10.31	13:06:00	4008.92	4008.92	4007.93	4008.08	79	0	16
2025.10.31	13:07:00	4008.10	4008.10	4007.31	4007.53	63	0	16
2025.10.31	13:08:00	4007.68	4007.73	4004.87	4004.87	72	0	7
2025.10.31	13:09:00	4005.01	4005.82	4004.06	4005.39	67	0	16
2025.10.31	13:10:00	4005.37	4006.95	4004.33	4006.33	77	0	16
2025.10.31	13:11:00	4006.32	4007.73	4006.25	4007.33	70	0	16
2025.10.31	13:12:00	4007.17	4007.86	4005.86	4007.81	68	0	16
2025.10.31	13:13:00	4007.84	4007.84	4006.90	4006.90	70	0	16
2025.10.31	13:14:00	4006.87	4006.87	4005.78	4006.03	75	0	16
2025.10.31	13:15:00	4006.02	4007.31	4005.92	4005.98	57	0	16
2025.10.31	13:16:00	4005.97	4006.28	4005.52	4006.01	64	0	17
2025.10.31	13:17:00	4005.82	4005.82	4004.69	4005.60	65	0	17
2025.10.31	13:18:00	4005.25	4005.25	4003.07	4004.72	81	0	16
2025.10.31	13:19:00	4004.29	4004.76	4003.49	4004.08	77	0	14
2025.10.31	13:20:00	4004.10	4004.10	4002.56	4004.02	76	0	16
2025.10.31	13:21:00	4004.53	4004.66	4002.44	4002.91	81	0	17
2025.10.31	13:22:00	4002.89	4003.00	4001.70	4002.56	84	0	17
2025.10.31	13:23:00	4002.49	4003.49	4002.15	4003.05	78	0	17
2025.10.31	13:24:00	4003.10	4004.59	4002.41	4004.42	61	0	17
2025.10.31	13:25:00	4004.47	4005.27	4004.45	4005.12	73	0	17
2025.10.31	13:26:00	4005.15	4006.86	4004.87	4006.54	73	0	17
2025.10.31	13:27:00	4006.66	4008.12	4006.65	4007.55	70	0	17
2025.10.31	13:28:00	4007.57	4008.06	4006.18	4006.29	69	0	17
2025.10.31	13:29:00	4005.72	4006.43	4004.99	4005.52	75	0	16
2025.10.31	13:30:00	4005.51	4007.02	4004.79	4006.99	74	0	16
2025.10.31	13:31:00	4007.00	4007.23	4005.80	4005.84	66	0	16
2025.10.31	13:32:00	4005.69	4005.86	4003.16	4004.04	85	0	16
2025.10.31	13:33:00	4004.01	4004.95	4003.84	4004.17	71	0	17
2025.10.31	13:34:00	4004.45	4004.88	4003.43	4003.45	59	0	17
2025.10.31	13:35:00	4003.48	4003.48	4001.95	4002.69	75	0	16
2025.10.31	13:36:00	4002.92	4004.48	4002.92	4004.12	75	0	16
2025.10.31	13:37:00	4004.11	4006.14	4004.11	4005.91	75	0	16
2025.10.31	13:38:00	4005.90	4006.67	4005.76	4006.18	67	0	16
2025.10.31	13:39:00	4005.98	4007.13	4005.55	4006.86	66	0	7
2025.10.31	13:40:00	4007.02	4007.79	4005.97	4007.79	70	0	16
2025.10.31	13:41:00	4007.83	4008.07	4006.78	4007.02	83	0	16
2025.10.31	13:42:00	4007.13	4007.60	4006.32	4007.10	77	0	16
2025.10.31	13:43:00	4007.23	4008.14	4006.98	4007.18	76	0	16
2025.10.31	13:44:00	4007.19	4008.82	4007.16	4008.82	80	0	16
2025.10.31	13:45:00	4008.84	4009.79	4008.58	4009.39	80	0	17
2025.10.31	13:46:00	4009.72	4010.32	4008.70	4008.83	75	0	16
2025.10.31	13:47:00	4008.86	4009.40	4008.33	4008.33	82	0	16
2025.10.31	13:48:00	4008.34	4008.65	4006.48	4006.81	84	0	16
2025.10.31	13:49:00	4006.82	4007.53	4006.24	4006.94	75	0	16
2025.10.31	13:50:00	4006.97	4009.16	4006.64	4009.02	72	0	16
2025.10.31	13:51:00	4008.99	4010.47	4008.56	4010.27	74	0	16
2025.10.31	13:52:00	4010.20	4011.07	4009.55	4010.94	86	0	16
2025.10.31	13:53:00	4010.93	4011.23	4009.80	4010.20	77	0	16
2025.10.31	13:54:00	4010.11	4010.11	4008.67	4008.67	71	0	16
2025.10.31	13:55:00	4008.84	4008.94	4007.90	4008.94	64	0	16
2025.10.31	13:56:00	4008.79	4009.24	4007.76	4008.32	71	0	16
2025.10.31	13:57:00	4008.48	4009.60	4008.20	4009.54	66	0	16
2025.10.31	13:58:00	4009.52	4010.32	4008.41	4010.29	71	0	16
2025.10.31	13:59:00	4010.18	4010.48	4009.52	4010.48	74	0	16
2025.10.31	14:00:00	4010.39	4010.50	4009.26	4009.50	88	0	16
2025.10.31	14:01:00	4009.28	4010.56	4009.28	4010.30	85	0	16
2025.10.31	14:02:00	4010.57	4010.84	4009.57	4009.86	86	0	17
2025.10.31	14:03:00	4009.87	4010.01	4009.44	4009.99	78	0	17
2025.10.31	14:04:00	4009.96	4011.11	4009.46	4010.85	74	0	17
2025.10.31	14:05:00	4010.66	4011.50	4010.24	4010.56	82	0	17
2025.10.31	14:06:00	4010.56	4011.38	4010.55	4010.59	81	0	17
2025.10.31	14:07:00	4010.59	4010.75	4010.13	4010.29	73	0	16
2025.10.31	14:08:00	4010.34	4010.74	4010.08	4010.27	78	0	16
2025.10.31	14:09:00	4010.14	4010.98	4009.97	4010.22	59	0	16
2025.10.31	14:10:00	4010.39	4011.45	4010.09	4011.44	75	0	17
2025.10.31	14:11:00	4011.46	4013.07	4011.29	4012.85	83	0	17
2025.10.31	14:12:00	4013.00	4013.21	4012.01	4012.67	72	0	17
2025.10.31	14:13:00	4012.66	4013.00	4011.91	4012.45	72	0	17
2025.10.31	14:14:00	4012.37	4012.72	4010.68	4012.44	83	0	17
2025.10.31	14:15:00	4012.47	4013.64	4012.29	4013.34	79	0	17
2025.10.31	14:16:00	4013.31	4013.72	4011.90	4012.64	78	0	17
2025.10.31	14:17:00	4012.86	4013.39	4012.69	4013.21	80	0	17
2025.10.31	14:18:00	4013.20	4014.34	4013.20	4013.95	76	0	12
2025.10.31	14:19:00	4013.97	4014.24	4012.54	4013.14	75	0	17
2025.10.31	14:20:00	4013.06	4015.00	4012.51	4015.00	82	0	9
2025.10.31	14:21:00	4014.99	4017.28	4014.59	4016.70	91	0	17
2025.10.31	14:22:00	4016.79	4020.17	4016.53	4020.17	89	0	18
2025.10.31	14:23:00	4019.98	4022.28	4019.47	4021.77	93	0	18
2025.10.31	14:24:00	4021.90	4024.52	4021.90	4023.88	96	0	9
2025.10.31	14:25:00	4023.90	4025.33	4023.02	4023.02	94	0	19
2025.10.31	14:26:00	4022.97	4023.16	4020.34	4021.57	94	0	19
2025.10.31	14:27:00	4021.43	4021.69	4020.73	4021.21	86	0	18
2025.10.31	14:28:00	4021.16	4021.22	4020.12	4021.07	79	0	18
2025.10.31	14:29:00	4021.08	4021.80	4019.37	4019.52	84	0	18
2025.10.31	14:30:00	4019.18	4019.18	4016.99	4017.98	88	0	18
2025.10.31	14:31:00	4018.27	4019.86	4018.07	4018.41	77	0	18
2025.10.31	14:32:00	4018.38	4020.03	4017.73	4018.47	82	0	18
2025.10.31	14:33:00	4018.54	4018.76	4017.52	4017.97	80	0	18
2025.10.31	14:34:00	4017.95	4017.97	4016.68	4017.82	87	0	17
2025.10.31	14:35:00	4017.66	4018.36	4016.87	4017.80	84	0	17
2025.10.31	14:36:00	4017.75	4021.15	4017.75	4019.65	94	0	17
2025.10.31	14:37:00	4019.65	4021.40	4018.26	4020.75	92	0	17
2025.10.31	14:38:00	4020.99	4025.45	4020.67	4023.14	94	0	17
2025.10.31	14:39:00	4023.16	4027.13	4023.14	4026.18	98	0	17
2025.10.31	14:40:00	4026.24	4027.29	4025.06	4026.50	89	0	17
2025.10.31	14:41:00	4026.67	4030.86	4026.07	4030.23	97	0	17
2025.10.31	14:42:00	4030.52	4031.99	4028.16	4031.24	101	0	17
2025.10.31	14:43:00	4031.25	4032.91	4030.44	4030.53	95	0	11
2025.10.31	14:44:00	4030.47	4031.07	4028.94	4029.71	95	0	12
2025.10.31	14:45:00	4029.45	4029.49	4028.36	4029.13	79	0	17
2025.10.31	14:46:00	4029.12	4030.47	4028.49	4030.47	84	0	16
2025.10.31	14:47:00	4030.78	4034.93	4030.48	4034.93	86	0	16
2025.10.31	14:48:00	4034.85	4036.36	4031.48	4032.45	99	0	16
2025.10.31	14:49:00	4032.57	4032.92	4030.39	4032.50	92	0	16
2025.10.31	14:50:00	4032.45	4032.53	4030.43	4030.62	82	0	17
2025.10.31	14:51:00	4030.48	4030.65	4026.79	4026.79	91	0	17
2025.10.31	14:52:00	4027.21	4027.50	4026.12	4026.30	91	0	17
2025.10.31	14:53:00	4026.38	4027.63	4025.59	4025.92	90	0	17
2025.10.31	14:54:00	4025.97	4026.44	4024.78	4026.13	88	0	17
2025.10.31	14:55:00	4026.25	4026.25	4024.30	4025.30	87	0	17
2025.10.31	14:56:00	4025.34	4025.34	4023.56	4023.58	79	0	17
2025.10.31	14:57:00	4023.63	4023.68	4022.01	4022.08	87	0	17
2025.10.31	14:58:00	4022.17	4023.63	4021.01	4022.91	87	0	17
2025.10.31	14:59:00	4022.94	4023.46	4020.85	4022.99	94	0	17
2025.10.31	15:00:00	4022.98	4026.19	4020.62	4025.68	101	0	17
2025.10.31	15:01:00	4025.54	4026.70	4022.38	4022.38	100	0	16
2025.10.31	15:02:00	4022.37	4026.93	4022.37	4025.36	101	0	17
2025.10.31	15:03:00	4025.74	4027.15	4025.53	4026.21	86	0	16
2025.10.31	15:04:00	4025.14	4027.36	4025.14	4027.12	86	0	6
2025.10.31	15:05:00	4027.03	4028.14	4024.17	4024.97	89	0	16
2025.10.31	15:06:00	4024.78	4026.31	4024.61	4025.53	84	0	16
2025.10.31	15:07:00	4025.71	4027.39	4023.89	4026.80	87	0	16
2025.10.31	15:08:00	4026.33	4029.23	4026.33	4028.50	90	0	16
2025.10.31	15:09:00	4028.45	4029.71	4027.11	4029.30	89	0	10
2025.10.31	15:10:00	4029.24	4030.90	4029.15	4029.15	93	0	17
2025.10.31	15:11:00	4029.18	4032.48	4028.90	4031.43	100	0	17
2025.10.31	15:12:00	4031.52	4033.10	4031.04	4032.62	92	0	17
2025.10.31	15:13:00	4032.68	4035.01	4032.24	4033.27	95	0	5
2025.10.31	15:14:00	4033.35	4033.77	4031.12	4031.32	90	0	17
2025.10.31	15:15:00	4031.21	4032.02	4029.20	4029.30	89	0	17
2025.10.31	15:16:00	4029.49	4031.74	4028.99	4030.35	87	0	14
2025.10.31	15:17:00	4030.90	4031.65	4029.87	4030.68	81	0	17
2025.10.31	15:18:00	4030.62	4030.62	4028.53	4029.39	83	0	17
2025.10.31	15:19:00	4029.43	4029.80	4028.78	4029.25	82	0	17
2025.10.31	15:20:00	4029.05	4029.33	4027.56	4028.49	87	0	5
2025.10.31	15:21:00	4028.47	4028.47	4026.59	4027.48	91	0	16
2025.10.31	15:22:00	4027.47	4029.16	4027.08	4028.57	82	0	16
2025.10.31	15:23:00	4028.31	4029.56	4027.40	4029.37	80	0	17
2025.10.31	15:24:00	4029.32	4031.46	4029.32	4031.03	90	0	9
2025.10.31	15:25:00	4030.98	4031.31	4029.62	4030.80	89	0	17
2025.10.31	15:26:00	4030.79	4031.09	4029.90	4030.11	86	0	17
2025.10.31	15:27:00	4030.05	4030.43	4028.51	4028.51	82	0	17
2025.10.31	15:28:00	4028.57	4030.37	4028.57	4028.85	88	0	5
2025.10.31	15:29:00	4028.73	4028.74	4025.70	4026.67	88	0	5
2025.10.31	15:30:00	4027.53	4028.31	4024.73	4026.07	97	0	17
2025.10.31	15:31:00	4026.13	4026.68	4024.25	4024.29	96	0	17
2025.10.31	15:32:00	4024.00	4024.58	4019.56	4020.88	100	0	14
2025.10.31	15:33:00	4021.21	4025.80	4019.96	4025.41	101	0	17
2025.10.31	15:34:00	4025.34	4025.39	4020.47	4021.95	95	0	17
2025.10.31	15:35:00	4022.35	4023.94	4021.35	4021.46	91	0	17
2025.10.31	15:36:00	4021.63	4023.52	4020.06	4023.52	92	0	17
2025.10.31	15:37:00	4023.56	4023.99	4017.75	4017.75	98	0	17
2025.10.31	15:38:00	4017.66	4020.93	4017.30	4017.30	93	0	17
2025.10.31	15:39:00	4017.68	4020.21	4016.57	4019.55	93	0	17
2025.10.31	15:40:00	4019.62	4020.42	4017.22	4017.26	82	0	17
2025.10.31	15:41:00	4017.09	4018.04	4015.24	4017.27	86	0	17
2025.10.31	15:42:00	4017.41	4017.48	4014.19	4016.35	92	0	17
2025.10.31	15:43:00	4016.29	4016.53	4013.18	4013.20	94	0	14
2025.10.31	15:44:00	4013.29	4016.07	4013.22	4016.05	95	0	5
2025.10.31	15:45:00	4016.09	4019.65	4015.85	4016.35	95	0	17
2025.10.31	15:46:00	4016.40	4018.72	4015.93	4018.38	91	0	17
2025.10.31	15:47:00	4018.35	4022.07	4016.38	4022.07	93	0	13
2025.10.31	15:48:00	4022.11	4022.67	4020.14	4022.13	94	0	17
2025.10.31	15:49:00	4021.78	4022.46	4019.10	4019.10	96	0	17
2025.10.31	15:50:00	4019.77	4020.53	4017.25	4020.11	94	0	17
2025.10.31	15:51:00	4020.12	4020.12	4014.68	4014.72	99	0	17
2025.10.31	15:52:00	4014.56	4014.98	4010.25	4011.51	99	0	17
2025.10.31	15:53:00	4011.12	4013.85	4010.36	4013.75	96	0	13
2025.10.31	15:54:00	4013.74	4015.89	4013.74	4014.49	101	0	17
2025.10.31	15:55:00	4014.00	4015.72	4011.99	4015.02	92	0	16
2025.10.31	15:56:00	4015.23	4017.20	4015.12	4016.72	89	0	16
2025.10.31	15:57:00	4016.72	4017.19	4014.78	4015.99	93	0	17
2025.10.31	15:58:00	4016.17	4016.96	4015.26	4016.06	88	0	17
2025.10.31	15:59:00	4016.00	4018.18	4015.55	4017.03	92	0	6
2025.10.31	16:00:00	4016.64	4021.11	4016.64	4021.11	96	0	16
2025.10.31	16:01:00	4021.11	4021.68	4019.08	4020.53	93	0	16
2025.10.31	16:02:00	4020.76	4024.18	4020.49	4024.18	95	0	16
2025.10.31	16:03:00	4024.11	4026.57	4023.47	4025.33	99	0	17
2025.10.31	16:04:00	4025.58	4026.70	4025.10	4025.40	94	0	17
2025.10.31	16:05:00	4025.54	4026.53	4023.95	4026.38	98	0	17
2025.10.31	16:06:00	4026.54	4027.42	4024.51	4025.00	91	0	15
2025.10.31	16:07:00	4024.80	4027.22	4024.08	4026.46	87	0	17
2025.10.31	16:08:00	4026.32	4026.38	4022.84	4023.64	94	0	17
2025.10.31	16:09:00	4023.59	4023.59	4021.15	4021.31	92	0	17
2025.10.31	16:10:00	4021.24	4025.16	4021.02	4022.75	93	0	17
2025.10.31	16:11:00	4023.07	4024.29	4019.21	4019.79	95	0	17
2025.10.31	16:12:00	4019.79	4020.25	4018.36	4019.86	96	0	17
2025.10.31	16:13:00	4020.10	4020.16	4018.81	4019.70	86	0	17
2025.10.31	16:14:00	4019.72	4021.61	4019.03	4019.69	89	0	16
2025.10.31	16:15:00	4019.73	4021.28	4018.75	4021.28	86	0	16
2025.10.31	16:16:00	4021.39	4024.46	4021.29	4024.41	94	0	16
2025.10.31	16:17:00	4024.37	4024.55	4022.92	4024.25	90	0	17
2025.10.31	16:18:00	4024.09	4024.98	4023.22	4023.90	92	0	16
2025.10.31	16:19:00	4023.89	4024.89	4023.08	4024.81	92	0	16
2025.10.31	16:20:00	4024.81	4025.05	4024.09	4024.67	87	0	16
2025.10.31	16:21:00	4024.73	4024.73	4020.23	4020.31	95	0	6
2025.10.31	16:22:00	4019.70	4021.72	4018.91	4020.69	93	0	11
2025.10.31	16:23:00	4020.56	4023.53	4020.25	4022.82	90	0	16
2025.10.31	16:24:00	4023.12	4025.58	4023.07	4024.14	89	0	16
2025.10.31	16:25:00	4023.96	4024.29	4021.83	4023.90	93	0	17
2025.10.31	16:26:00	4023.71	4023.71	4020.68	4020.68	91	0	17
2025.10.31	16:27:00	4020.83	4021.03	4018.66	4019.65	90	0	17
2025.10.31	16:28:00	4019.86	4020.96	4017.56	4018.34	88	0	5
2025.10.31	16:29:00	4018.27	4018.33	4014.95	4015.66	91	0	5
2025.10.31	16:30:00	4015.14	4015.47	4013.03	4014.23	94	0	17
2025.10.31	16:31:00	4014.18	4018.56	4014.18	4018.26	95	0	5
